iso3,year,variable,value,units,source
QAT,2018,gdp,191362087912.088,2018 US$,World Bank WDI database
ROU,2000,gdp,37253259016.9976,2000 US$,World Bank WDI database
ROU,2001,gdp,40394824679.1232,2001 US$,World Bank WDI database
ROU,2002,gdp,46066101951.2933,2002 US$,World Bank WDI database
ROU,2003,gdp,57806506024.0964,2003 US$,World Bank WDI database
ROU,2004,gdp,74972669056.5922,2004 US$,World Bank WDI database
ROU,2005,gdp,98452791982.7024,2005 US$,World Bank WDI database
ROU,2006,gdp,122022997508.01,2006 US$,World Bank WDI database
ROU,2007,gdp,174585202805.233,2007 US$,World Bank WDI database
ROU,2008,gdp,214313628965.024,2008 US$,World Bank WDI database
ROU,2009,gdp,174103695930.213,2009 US$,World Bank WDI database
ROU,2010,gdp,166225180150.414,2010 US$,World Bank WDI database
ROU,2011,gdp,183443154234.731,2011 US$,World Bank WDI database
ROU,2012,gdp,171196268957.961,2012 US$,World Bank WDI database
ROU,2013,gdp,190949066979.176,2013 US$,World Bank WDI database
ROU,2014,gdp,199626806401.529,2014 US$,World Bank WDI database
ROU,2015,gdp,177893451831.141,2015 US$,World Bank WDI database
ROU,2016,gdp,188494136775.719,2016 US$,World Bank WDI database
ROU,2017,gdp,211695422578.655,2017 US$,World Bank WDI database
ROU,2018,gdp,241626953521.413,2018 US$,World Bank WDI database
RUS,2000,gdp,259710142196.943,2000 US$,World Bank WDI database
RUS,2001,gdp,306602070620.5,2001 US$,World Bank WDI database
RUS,2002,gdp,345470494417.863,2002 US$,World Bank WDI database
RUS,2003,gdp,430347770731.787,2003 US$,World Bank WDI database
RUS,2004,gdp,591016690742.798,2004 US$,World Bank WDI database
RUS,2005,gdp,764017107992.392,2005 US$,World Bank WDI database
RUS,2006,gdp,989930542278.695,2006 US$,World Bank WDI database
RUS,2007,gdp,1299705764823.62,2007 US$,World Bank WDI database
RUS,2008,gdp,1660846387624.78,2008 US$,World Bank WDI database
RUS,2009,gdp,1222644282201.86,2009 US$,World Bank WDI database
RUS,2010,gdp,1524917468442.01,2010 US$,World Bank WDI database
RUS,2011,gdp,2045925608274.37,2011 US$,World Bank WDI database
RUS,2012,gdp,2208295773643.15,2012 US$,World Bank WDI database
RUS,2013,gdp,2292473246621.08,2013 US$,World Bank WDI database
RUS,2014,gdp,2059241965490.83,2014 US$,World Bank WDI database
RUS,2015,gdp,1363481063446.77,2015 US$,World Bank WDI database
RUS,2016,gdp,1276786979221.81,2016 US$,World Bank WDI database
RUS,2017,gdp,1574199387070.9,2017 US$,World Bank WDI database
RUS,2018,gdp,1669583089322.96,2018 US$,World Bank WDI database
RWA,2000,gdp,1734938652.21165,2000 US$,World Bank WDI database
RWA,2001,gdp,1674685248.19528,2001 US$,World Bank WDI database
RWA,2002,gdp,1677552332.39623,2002 US$,World Bank WDI database
RWA,2003,gdp,1846198770.58709,2003 US$,World Bank WDI database
RWA,2004,gdp,2088961968.93579,2004 US$,World Bank WDI database
RWA,2005,gdp,2581313485.68523,2005 US$,World Bank WDI database
RWA,2006,gdp,3330198838.04961,2006 US$,World Bank WDI database
RWA,2007,gdp,4083515097.22006,2007 US$,World Bank WDI database
RWA,2008,gdp,5198063010.84742,2008 US$,World Bank WDI database
RWA,2009,gdp,5694132465.73484,2009 US$,World Bank WDI database
RWA,2010,gdp,6147525366.94591,2010 US$,World Bank WDI database
RWA,2011,gdp,6912074082.15636,2011 US$,World Bank WDI database
RWA,2012,gdp,7687521844.14299,2012 US$,World Bank WDI database
RWA,2013,gdp,7851127991.63672,2013 US$,World Bank WDI database
RWA,2014,gdp,8279481014.99175,2014 US$,World Bank WDI database
RWA,2015,gdp,8582588882.60989,2015 US$,World Bank WDI database
RWA,2016,gdp,8734161827.57353,2016 US$,World Bank WDI database
RWA,2017,gdp,9253098954.27769,2017 US$,World Bank WDI database
RWA,2018,gdp,9627720629.70522,2018 US$,World Bank WDI database
SAU,2000,gdp,189514926213.333,2000 US$,World Bank WDI database
SAU,2001,gdp,184137469733.333,2001 US$,World Bank WDI database
SAU,2002,gdp,189605920240,2002 US$,World Bank WDI database
SAU,2003,gdp,215807655253.333,2003 US$,World Bank WDI database
SAU,2004,gdp,258742133333.333,2004 US$,World Bank WDI database
SAU,2005,gdp,328459608764.111,2005 US$,World Bank WDI database
SAU,2006,gdp,376900133511.348,2006 US$,World Bank WDI database
SAU,2007,gdp,415964509673.115,2007 US$,World Bank WDI database
SAU,2008,gdp,519796800000,2008 US$,World Bank WDI database
SAU,2009,gdp,429097866666.667,2009 US$,World Bank WDI database
SAU,2010,gdp,528207200000,2010 US$,World Bank WDI database
SAU,2011,gdp,671238840106.667,2011 US$,World Bank WDI database
SAU,2012,gdp,735974843360,2012 US$,World Bank WDI database
SAU,2013,gdp,746647127413.333,2013 US$,World Bank WDI database
SAU,2014,gdp,756350347333.334,2014 US$,World Bank WDI database
SAU,2015,gdp,654269902880,2015 US$,World Bank WDI database
SAU,2016,gdp,644935541440,2016 US$,World Bank WDI database
SAU,2017,gdp,688586133333.333,2017 US$,World Bank WDI database
SAU,2018,gdp,786521831573.333,2018 US$,World Bank WDI database
SDN,2000,gdp,12257418326.0734,2000 US$,World Bank WDI database
SDN,2001,gdp,13182979783.533,2001 US$,World Bank WDI database
SDN,2002,gdp,14803189092.7044,2002 US$,World Bank WDI database
SDN,2003,gdp,17646503525.1743,2003 US$,World Bank WDI database
SDN,2004,gdp,21457470202.7839,2004 US$,World Bank WDI database
SDN,2005,gdp,26524538565.7403,2005 US$,World Bank WDI database
SDN,2006,gdp,35822408611.5588,2006 US$,World Bank WDI database
SDN,2007,gdp,45898948564.0593,2007 US$,World Bank WDI database
SDN,2008,gdp,54526580231.5568,2008 US$,World Bank WDI database
SDN,2009,gdp,49957202646.4102,2009 US$,World Bank WDI database
SDN,2010,gdp,61739815526.5181,2010 US$,World Bank WDI database
SDN,2011,gdp,57891984839.8169,2011 US$,World Bank WDI database
SDN,2012,gdp,52766720138.7383,2012 US$,World Bank WDI database
SDN,2013,gdp,57730424385.3149,2013 US$,World Bank WDI database
SDN,2014,gdp,64941775064.7633,2014 US$,World Bank WDI database
SDN,2015,gdp,74294471279.4565,2015 US$,World Bank WDI database
SDN,2016,gdp,51772232494.854,2016 US$,World Bank WDI database
SDN,2017,gdp,45379127306.436,2017 US$,World Bank WDI database
SDN,2018,gdp,26078607538.5703,2018 US$,World Bank WDI database
SEN,2000,gdp,5924239700.81588,2000 US$,World Bank WDI database
SEN,2001,gdp,6174898370.14018,2001 US$,World Bank WDI database
SEN,2002,gdp,6752510282.95744,2002 US$,World Bank WDI database
SEN,2003,gdp,8683229268.11979,2003 US$,World Bank WDI database
SEN,2004,gdp,10167441854.4694,2004 US$,World Bank WDI database
SEN,2005,gdp,11022821631.8674,2005 US$,World Bank WDI database
SEN,2006,gdp,11847848224.8947,2006 US$,World Bank WDI database
SEN,2007,gdp,14285970085.1384,2007 US$,World Bank WDI database
SEN,2008,gdp,16949789464.5284,2008 US$,World Bank WDI database
SEN,2009,gdp,16248212852.2153,2009 US$,World Bank WDI database
SEN,2010,gdp,16230887978.4994,2010 US$,World Bank WDI database
SEN,2011,gdp,17902207621.6248,2011 US$,World Bank WDI database
SEN,2012,gdp,17824398468.8858,2012 US$,World Bank WDI database
SEN,2013,gdp,18965572150.2913,2013 US$,World Bank WDI database
SEN,2014,gdp,19797254643.1212,2014 US$,World Bank WDI database
SEN,2015,gdp,17774766636.0459,2015 US$,World Bank WDI database
SEN,2016,gdp,19040312815.1337,2016 US$,World Bank WDI database
SEN,2017,gdp,20996564751.5994,2017 US$,World Bank WDI database
SEN,2018,gdp,23236007428.2582,2018 US$,World Bank WDI database
SGP,2000,gdp,96074477958.2366,2000 US$,World Bank WDI database
SGP,2001,gdp,89794943349.8912,2001 US$,World Bank WDI database
SGP,2002,gdp,92537752708.5893,2002 US$,World Bank WDI database
SGP,2003,gdp,97645448283.7791,2003 US$,World Bank WDI database
SGP,2004,gdp,115035498757.543,2004 US$,World Bank WDI database
SGP,2005,gdp,127807618360.971,2005 US$,World Bank WDI database
SGP,2006,gdp,148630373214.173,2006 US$,World Bank WDI database
SGP,2007,gdp,180941941477.009,2007 US$,World Bank WDI database
SGP,2008,gdp,193611986712.842,2008 US$,World Bank WDI database
SGP,2009,gdp,194152286008.938,2009 US$,World Bank WDI database
SGP,2010,gdp,239809387605.427,2010 US$,World Bank WDI database
SGP,2011,gdp,279351168707.267,2011 US$,World Bank WDI database
SGP,2012,gdp,295087220933.024,2012 US$,World Bank WDI database
SGP,2013,gdp,307576360584.992,2013 US$,World Bank WDI database
SGP,2014,gdp,314851156183.411,2014 US$,World Bank WDI database
SGP,2015,gdp,308004146057.608,2015 US$,World Bank WDI database
SGP,2016,gdp,318652334419.11,2016 US$,World Bank WDI database
SGP,2017,gdp,341863349989.138,2017 US$,World Bank WDI database
SGP,2018,gdp,373217081850.534,2018 US$,World Bank WDI database
SLB,2000,gdp,435103853.485036,2000 US$,World Bank WDI database
SLB,2001,gdp,400463452.065176,2001 US$,World Bank WDI database
SLB,2002,gdp,341661643.551446,2002 US$,World Bank WDI database
SLB,2003,gdp,332738245.913215,2003 US$,World Bank WDI database
SLB,2004,gdp,375111894.932329,2004 US$,World Bank WDI database
SLB,2005,gdp,413909879.281265,2005 US$,World Bank WDI database
SLB,2006,gdp,456705433.996978,2006 US$,World Bank WDI database
SLB,2007,gdp,516074228.959749,2007 US$,World Bank WDI database
SLB,2008,gdp,608229326.656255,2008 US$,World Bank WDI database
SLB,2009,gdp,597765363.128492,2009 US$,World Bank WDI database
SLB,2010,gdp,681151193.502387,2010 US$,World Bank WDI database
SLB,2011,gdp,932725583.343148,2011 US$,World Bank WDI database
SLB,2012,gdp,1063879445.83424,2012 US$,World Bank WDI database
SLB,2013,gdp,1129787198.20326,2013 US$,World Bank WDI database
SLB,2014,gdp,1172268300.95047,2014 US$,World Bank WDI database
SLB,2015,gdp,1154650068.85921,2015 US$,World Bank WDI database
SLB,2016,gdp,1230459714.14912,2016 US$,World Bank WDI database
SLB,2017,gdp,1309631133.19979,2017 US$,World Bank WDI database
SLB,2018,gdp,1395608475.32223,2018 US$,World Bank WDI database
SLE,2000,gdp,635874002.198748,2000 US$,World Bank WDI database
SLE,2001,gdp,1090467712.30773,2001 US$,World Bank WDI database
SLE,2002,gdp,1253340519.53311,2002 US$,World Bank WDI database
SLE,2003,gdp,1385810072.19217,2003 US$,World Bank WDI database
SLE,2004,gdp,1448536630.88143,2004 US$,World Bank WDI database
SLE,2005,gdp,1650494366.99875,2005 US$,World Bank WDI database
SLE,2006,gdp,1885112201.85278,2006 US$,World Bank WDI database
SLE,2007,gdp,2158496872.85796,2007 US$,World Bank WDI database
SLE,2008,gdp,2505458705.03338,2008 US$,World Bank WDI database
SLE,2009,gdp,2453899846.88317,2009 US$,World Bank WDI database
SLE,2010,gdp,2578026297.15912,2010 US$,World Bank WDI database
SLE,2011,gdp,2942546781.04548,2011 US$,World Bank WDI database
SLE,2012,gdp,3801862611.36414,2012 US$,World Bank WDI database
SLE,2013,gdp,4920343194.99339,2013 US$,World Bank WDI database
SLE,2014,gdp,5015157815.73406,2014 US$,World Bank WDI database
SLE,2015,gdp,4218723875.1379,2015 US$,World Bank WDI database
SLE,2016,gdp,3674794530.18956,2016 US$,World Bank WDI database
SLE,2017,gdp,3739577973.23943,2017 US$,World Bank WDI database
SLE,2018,gdp,4085114794.22324,2018 US$,World Bank WDI database
SLV,2000,gdp,11784927700,2000 US$,World Bank WDI database
SLV,2001,gdp,12282533600,2001 US$,World Bank WDI database
SLV,2002,gdp,12664190300,2002 US$,World Bank WDI database
SLV,2003,gdp,13243892200,2003 US$,World Bank WDI database
SLV,2004,gdp,13724810900,2004 US$,World Bank WDI database
SLV,2005,gdp,14698001400,2005 US$,World Bank WDI database
SLV,2006,gdp,15999886400,2006 US$,World Bank WDI database
SLV,2007,gdp,17011750900,2007 US$,World Bank WDI database
SLV,2008,gdp,17986890000,2008 US$,World Bank WDI database
SLV,2009,gdp,17601620000,2009 US$,World Bank WDI database
SLV,2010,gdp,18448000000,2010 US$,World Bank WDI database
SLV,2011,gdp,20284000000,2011 US$,World Bank WDI database
SLV,2012,gdp,21386000000,2012 US$,World Bank WDI database
SLV,2013,gdp,21990970000,2013 US$,World Bank WDI database
SLV,2014,gdp,22593480000,2014 US$,World Bank WDI database
SLV,2015,gdp,23438240000,2015 US$,World Bank WDI database
SLV,2016,gdp,24191440000,2016 US$,World Bank WDI database
SLV,2017,gdp,24979200000,2017 US$,World Bank WDI database
SLV,2018,gdp,26117400000,2018 US$,World Bank WDI database
SMR,2000,gdp,1005159388.24397,2000 US$,World Bank WDI database
SMR,2001,gdp,1077413479.05282,2001 US$,World Bank WDI database
SMR,2002,gdp,1168269230.76923,2002 US$,World Bank WDI database
SMR,2003,gdp,1464326160.8154,2003 US$,World Bank WDI database
SMR,2004,gdp,1723750000,2004 US$,World Bank WDI database
SMR,2005,gdp,1785847531.40157,2005 US$,World Bank WDI database
SMR,2006,gdp,1908167105.75837,2006 US$,World Bank WDI database
SMR,2007,gdp,2185874623.59704,2007 US$,World Bank WDI database
SMR,2008,gdp,2393437820.41892,2008 US$,World Bank WDI database
SMR,2009,gdp,2056126701.86163,2009 US$,World Bank WDI database
SMR,2010,gdp,1881214370.93994,2010 US$,World Bank WDI database
SMR,2011,gdp,1813752783.96437,2011 US$,World Bank WDI database
SMR,2012,gdp,1604779647.95066,2012 US$,World Bank WDI database
SMR,2013,gdp,1678841811.66158,2013 US$,World Bank WDI database
SMR,2014,gdp,1673973694.69908,2014 US$,World Bank WDI database
SMR,2015,gdp,1419061355.81937,2015 US$,World Bank WDI database
SMR,2016,gdp,1468895284.48085,2016 US$,World Bank WDI database
SMR,2017,gdp,1528468142.79259,2017 US$,World Bank WDI database
SMR,2018,gdp,1637931034.48276,2018 US$,World Bank WDI database
SRB,2000,gdp,6875844403.38854,2000 US$,World Bank WDI database
SRB,2001,gdp,12960538723.7591,2001 US$,World Bank WDI database
SRB,2002,gdp,17120906918.3503,2002 US$,World Bank WDI database
SRB,2003,gdp,22482365321.7656,2003 US$,World Bank WDI database
SRB,2004,gdp,26141969873.9667,2004 US$,World Bank WDI database
SRB,2005,gdp,27683225959.2468,2005 US$,World Bank WDI database
SRB,2006,gdp,32482070360.3204,2006 US$,World Bank WDI database
SRB,2007,gdp,43170990616.4729,2007 US$,World Bank WDI database
SRB,2008,gdp,52194221468.5007,2008 US$,World Bank WDI database
SRB,2009,gdp,45162894380.9318,2009 US$,World Bank WDI database
SRB,2010,gdp,41819468691.8251,2010 US$,World Bank WDI database
SRB,2011,gdp,49258136128.9672,2011 US$,World Bank WDI database
SRB,2012,gdp,43309252921.0567,2012 US$,World Bank WDI database
SRB,2013,gdp,48394238300.4008,2013 US$,World Bank WDI database
SRB,2014,gdp,47062205546.5,2014 US$,World Bank WDI database
SRB,2015,gdp,39628549949.7295,2015 US$,World Bank WDI database
SRB,2016,gdp,40630392018.541,2016 US$,World Bank WDI database
SRB,2017,gdp,44120425319.8576,2017 US$,World Bank WDI database
SRB,2018,gdp,50597289146.7041,2018 US$,World Bank WDI database
SSD,2008,gdp,14586253383.0632,2008 US$,World Bank WDI database
SSD,2009,gdp,12231264525.0671,2009 US$,World Bank WDI database
SSD,2010,gdp,14602072410.9506,2010 US$,World Bank WDI database
SSD,2011,gdp,14907308932.7534,2011 US$,World Bank WDI database
SSD,2012,gdp,11931472169.4915,2012 US$,World Bank WDI database
SSD,2013,gdp,18426469016.9492,2013 US$,World Bank WDI database
SSD,2014,gdp,13962212847.4576,2014 US$,World Bank WDI database
SSD,2015,gdp,11997800760.2242,2015 US$,World Bank WDI database
STP,2001,gdp,75951210.6852445,2001 US$,World Bank WDI database
STP,2002,gdp,85171308.1654435,2002 US$,World Bank WDI database
STP,2003,gdp,102085583.465275,2003 US$,World Bank WDI database
STP,2004,gdp,114582561.627097,2004 US$,World Bank WDI database
STP,2005,gdp,136450274.673234,2005 US$,World Bank WDI database
STP,2006,gdp,142775597.255916,2006 US$,World Bank WDI database
STP,2007,gdp,149146423.083742,2007 US$,World Bank WDI database
STP,2008,gdp,188021190.592847,2008 US$,World Bank WDI database
STP,2009,gdp,187820464.571058,2009 US$,World Bank WDI database
STP,2010,gdp,197454066.794244,2010 US$,World Bank WDI database
STP,2011,gdp,233213982.942648,2011 US$,World Bank WDI database
STP,2012,gdp,252560781.187724,2012 US$,World Bank WDI database
STP,2013,gdp,302924710.0271,2013 US$,World Bank WDI database
STP,2014,gdp,348941715.764849,2014 US$,World Bank WDI database
STP,2015,gdp,318266475.3334,2015 US$,World Bank WDI database
STP,2016,gdp,347544771.975132,2016 US$,World Bank WDI database
STP,2017,gdp,375040835.10034,2017 US$,World Bank WDI database
STP,2018,gdp,422295934.152254,2018 US$,World Bank WDI database
SUR,2000,gdp,947671969.69697,2000 US$,World Bank WDI database
SUR,2001,gdp,834279357.798165,2001 US$,World Bank WDI database
SUR,2002,gdp,1093574468.08511,2002 US$,World Bank WDI database
SUR,2003,gdp,1274190311.41869,2003 US$,World Bank WDI database
SUR,2004,gdp,1484092538.40527,2004 US$,World Bank WDI database
SUR,2005,gdp,1793388732.29125,2005 US$,World Bank WDI database
SUR,2006,gdp,2626380435.17877,2006 US$,World Bank WDI database
SUR,2007,gdp,2936612021.85792,2007 US$,World Bank WDI database
SUR,2008,gdp,3532969034.60838,2008 US$,World Bank WDI database
SUR,2009,gdp,3875409836.06557,2009 US$,World Bank WDI database
SUR,2010,gdp,4368398047.64333,2010 US$,World Bank WDI database
SUR,2011,gdp,4422276621.78703,2011 US$,World Bank WDI database
SUR,2012,gdp,4980000000,2012 US$,World Bank WDI database
SUR,2013,gdp,5145757575.75758,2013 US$,World Bank WDI database
SUR,2014,gdp,5240606060.60606,2014 US$,World Bank WDI database
SUR,2015,gdp,4787367928.11777,2015 US$,World Bank WDI database
SUR,2016,gdp,3128953536.91038,2016 US$,World Bank WDI database
SUR,2017,gdp,3210064505.78949,2017 US$,World Bank WDI database
SUR,2018,gdp,3458090452.26131,2018 US$,World Bank WDI database
SVK,2000,gdp,29169953012.7142,2000 US$,World Bank WDI database
SVK,2001,gdp,30752150335.5705,2001 US$,World Bank WDI database
SVK,2002,gdp,35130340673.8189,2002 US$,World Bank WDI database
SVK,2003,gdp,46816589164.7856,2003 US$,World Bank WDI database
SVK,2004,gdp,57332015147.7527,2004 US$,World Bank WDI database
SVK,2005,gdp,62785305310.2848,2005 US$,World Bank WDI database
SVK,2006,gdp,70708098105.6329,2006 US$,World Bank WDI database
SVK,2007,gdp,86454081576.7862,2007 US$,World Bank WDI database
SVK,2008,gdp,100469509301.304,2008 US$,World Bank WDI database
SVK,2009,gdp,89046289247.0131,2009 US$,World Bank WDI database
SVK,2010,gdp,90183986821.6439,2010 US$,World Bank WDI database
SVK,2011,gdp,98997521242.3941,2011 US$,World Bank WDI database
SVK,2012,gdp,94416582465.2848,2012 US$,World Bank WDI database
SVK,2013,gdp,98723944143.6938,2013 US$,World Bank WDI database
SVK,2014,gdp,101171217100.824,2014 US$,World Bank WDI database
SVK,2015,gdp,88457167724.277,2015 US$,World Bank WDI database
SVK,2016,gdp,89640616270.8866,2016 US$,World Bank WDI database
SVK,2017,gdp,95481955557.6908,2017 US$,World Bank WDI database
SVK,2018,gdp,105820499976.721,2018 US$,World Bank WDI database
SVN,2000,gdp,20289627636.6767,2000 US$,World Bank WDI database
SVN,2001,gdp,20876309575.5183,2001 US$,World Bank WDI database
SVN,2002,gdp,23489889975.0623,2002 US$,World Bank WDI database
SVN,2003,gdp,29634713062.594,2003 US$,World Bank WDI database
SVN,2004,gdp,34414784504.2352,2004 US$,World Bank WDI database
SVN,2005,gdp,36206396343.7383,2005 US$,World Bank WDI database
SVN,2006,gdp,39481044912.8089,2006 US$,World Bank WDI database
SVN,2007,gdp,48006373117.9852,2007 US$,World Bank WDI database
SVN,2008,gdp,55552508715.3948,2008 US$,World Bank WDI database
SVN,2009,gdp,50368056543.4843,2009 US$,World Bank WDI database
SVN,2010,gdp,48161250935.0166,2010 US$,World Bank WDI database
SVN,2011,gdp,51516367349.8866,2011 US$,World Bank WDI database
SVN,2012,gdp,46580457470.2769,2012 US$,World Bank WDI database
SVN,2013,gdp,48401896409.9842,2013 US$,World Bank WDI database
SVN,2014,gdp,49930685013.4603,2014 US$,World Bank WDI database
SVN,2015,gdp,43090173061.9713,2015 US$,World Bank WDI database
SVN,2016,gdp,44651537259.9731,2016 US$,World Bank WDI database
SVN,2017,gdp,48561672400.8437,2017 US$,World Bank WDI database
SVN,2018,gdp,54034358544.2622,2018 US$,World Bank WDI database
SWE,2000,gdp,262835454366.855,2000 US$,World Bank WDI database
SWE,2001,gdp,242395852494.409,2001 US$,World Bank WDI database
SWE,2002,gdp,266849061835.659,2002 US$,World Bank WDI database
SWE,2003,gdp,334337212322.076,2003 US$,World Bank WDI database
SWE,2004,gdp,385118044877.465,2004 US$,World Bank WDI database
SWE,2005,gdp,392218088878.779,2005 US$,World Bank WDI database
SWE,2006,gdp,423093437423.762,2006 US$,World Bank WDI database
SWE,2007,gdp,491252589217.021,2007 US$,World Bank WDI database
SWE,2008,gdp,517706149201.196,2008 US$,World Bank WDI database
SWE,2009,gdp,436537014293.554,2009 US$,World Bank WDI database
SWE,2010,gdp,495812558843.31,2010 US$,World Bank WDI database
SWE,2011,gdp,574094112972.733,2011 US$,World Bank WDI database
SWE,2012,gdp,552483727282.802,2012 US$,World Bank WDI database
SWE,2013,gdp,586841821796.891,2013 US$,World Bank WDI database
SWE,2014,gdp,581964017237.095,2014 US$,World Bank WDI database
SWE,2015,gdp,505103781349.757,2015 US$,World Bank WDI database
SWE,2016,gdp,515654671469.547,2016 US$,World Bank WDI database
SWE,2017,gdp,541018749769.097,2017 US$,World Bank WDI database
SWE,2018,gdp,555455371487.089,2018 US$,World Bank WDI database
SWZ,2000,gdp,1738100853.05052,2000 US$,World Bank WDI database
SWZ,2001,gdp,1542477355.35654,2001 US$,World Bank WDI database
SWZ,2002,gdp,1432228172.702,2002 US$,World Bank WDI database
SWZ,2003,gdp,2197612767.195,2003 US$,World Bank WDI database
SWZ,2004,gdp,2770082822.46579,2004 US$,World Bank WDI database
SWZ,2005,gdp,3178126554.80949,2005 US$,World Bank WDI database
SWZ,2006,gdp,3291353806.39445,2006 US$,World Bank WDI database
SWZ,2007,gdp,3469363925.39813,2007 US$,World Bank WDI database
SWZ,2008,gdp,3294093364.16017,2008 US$,World Bank WDI database
SWZ,2009,gdp,3580417161.33448,2009 US$,World Bank WDI database
SWZ,2010,gdp,4438778547.23269,2010 US$,World Bank WDI database
SWZ,2011,gdp,4820499497.32134,2011 US$,World Bank WDI database
SWZ,2012,gdp,4886658806.33374,2012 US$,World Bank WDI database
SWZ,2013,gdp,4597702903.12892,2013 US$,World Bank WDI database
SWZ,2014,gdp,4422304974.7989,2014 US$,World Bank WDI database
SWZ,2015,gdp,4073390989.81887,2015 US$,World Bank WDI database
SWZ,2016,gdp,3840677845.0034,2016 US$,World Bank WDI database
SWZ,2017,gdp,4446248676.29633,2017 US$,World Bank WDI database
SWZ,2018,gdp,4710618470.04358,2018 US$,World Bank WDI database
SYC,2000,gdp,614879764.780006,2000 US$,World Bank WDI database
SYC,2001,gdp,622262057.191635,2001 US$,World Bank WDI database
SYC,2002,gdp,697518248.175182,2002 US$,World Bank WDI database
SYC,2003,gdp,705704816.042365,2003 US$,World Bank WDI database
SYC,2004,gdp,839319927.272727,2004 US$,World Bank WDI database
SYC,2005,gdp,919103254.545455,2005 US$,World Bank WDI database
SYC,2006,gdp,1016418229.25159,2006 US$,World Bank WDI database
SYC,2007,gdp,1033561654.0568,2007 US$,World Bank WDI database
SYC,2008,gdp,967199593.960157,2008 US$,World Bank WDI database
SYC,2009,gdp,847397850.094417,2009 US$,World Bank WDI database
SYC,2010,gdp,969936525.298729,2010 US$,World Bank WDI database
SYC,2011,gdp,1065826669.89742,2011 US$,World Bank WDI database
SYC,2012,gdp,1060226125.62616,2012 US$,World Bank WDI database
SYC,2013,gdp,1328157608.83087,2013 US$,World Bank WDI database
SYC,2014,gdp,1343007841.37616,2014 US$,World Bank WDI database
SYC,2015,gdp,1377495052.12916,2015 US$,World Bank WDI database
SYC,2016,gdp,1426651766.47613,2016 US$,World Bank WDI database
SYC,2017,gdp,1524486801.19044,2017 US$,World Bank WDI database
SYC,2018,gdp,1586008996.62616,2018 US$,World Bank WDI database
SYR,2000,gdp,19325894913.1254,2000 US$,World Bank WDI database
SYR,2001,gdp,21099833783.503,2001 US$,World Bank WDI database
SYR,2002,gdp,21582248881.6592,2002 US$,World Bank WDI database
SYR,2003,gdp,21828144686.0394,2003 US$,World Bank WDI database
SYR,2004,gdp,25086930693.0693,2004 US$,World Bank WDI database
SYR,2005,gdp,28858965517.2414,2005 US$,World Bank WDI database
SYR,2006,gdp,33332844574.7801,2006 US$,World Bank WDI database
SYR,2007,gdp,40405006007.2086,2007 US$,World Bank WDI database
TCA,2001,gdp,358744800,2001 US$,World Bank WDI database
TCA,2002,gdp,366707910,2002 US$,World Bank WDI database
TCA,2003,gdp,409753640,2003 US$,World Bank WDI database
TCA,2004,gdp,485598810,2004 US$,World Bank WDI database
TCA,2005,gdp,578645760,2005 US$,World Bank WDI database
TCA,2006,gdp,721891470,2006 US$,World Bank WDI database
TCA,2007,gdp,773489740,2007 US$,World Bank WDI database
TCA,2008,gdp,862683630,2008 US$,World Bank WDI database
TCA,2009,gdp,703175750,2009 US$,World Bank WDI database
TCA,2010,gdp,686787810,2010 US$,World Bank WDI database
TCA,2011,gdp,728789570,2011 US$,World Bank WDI database
TCA,2012,gdp,715722770,2012 US$,World Bank WDI database
TCA,2013,gdp,740776770,2013 US$,World Bank WDI database
TCA,2014,gdp,823968140,2014 US$,World Bank WDI database
TCA,2015,gdp,893501650,2015 US$,World Bank WDI database
TCA,2016,gdp,950357510,2016 US$,World Bank WDI database
TCA,2017,gdp,962525840,2017 US$,World Bank WDI database
TCA,2018,gdp,1022312010,2018 US$,World Bank WDI database
TCD,2000,gdp,1385058161.76746,2000 US$,World Bank WDI database
TCD,2001,gdp,1709347793.32873,2001 US$,World Bank WDI database
TCD,2002,gdp,1987622279.11463,2002 US$,World Bank WDI database
TCD,2003,gdp,2736666515.8294,2003 US$,World Bank WDI database
TCD,2004,gdp,4414929219.99649,2004 US$,World Bank WDI database
TCD,2005,gdp,6646663561.2656,2005 US$,World Bank WDI database
TCD,2006,gdp,7422102655.98832,2006 US$,World Bank WDI database
TCD,2007,gdp,8638711442.7705,2007 US$,World Bank WDI database
TCD,2008,gdp,10351932604.4154,2008 US$,World Bank WDI database
TCD,2009,gdp,9253484108.49701,2009 US$,World Bank WDI database
TCD,2010,gdp,10668102734.8132,2010 US$,World Bank WDI database
TCD,2011,gdp,12172309522.6172,2011 US$,World Bank WDI database
TCD,2012,gdp,12367363677.6199,2012 US$,World Bank WDI database
TCD,2013,gdp,12953535495.8781,2013 US$,World Bank WDI database
TCD,2014,gdp,13940768065.6063,2014 US$,World Bank WDI database
TCD,2015,gdp,10950392219.9104,2015 US$,World Bank WDI database
TCD,2016,gdp,10097778353.7651,2016 US$,World Bank WDI database
TCD,2017,gdp,10000395242.1457,2017 US$,World Bank WDI database
TCD,2018,gdp,11239167048.4916,2018 US$,World Bank WDI database
TGO,2000,gdp,1488185772.47585,2000 US$,World Bank WDI database
TGO,2001,gdp,1481141849.98469,2001 US$,World Bank WDI database
TGO,2002,gdp,1698678686.38235,2002 US$,World Bank WDI database
TGO,2003,gdp,2111093197.99043,2003 US$,World Bank WDI database
TGO,2004,gdp,2255942249.33218,2004 US$,World Bank WDI database
